"SEAL_ID","SEX","DATE_OF_DEATH","SEX_CONFIRMATION_FLAG","SEX_CONFIRMATION_RATING"
13836.00,"F",,"U",
13837.00,"F",,"U",
13838.00,"F",,"U",
13839.00,"M",,"U",
13840.00,"M",,"U",
13841.00,"M",,"U",
13842.00,"M",,"U",
13843.00,"M",,"U",
13844.00,"F",,"U",
13845.00,"M",,"U",
13846.00,"M",,"U",
13847.00,"M",,"U",
13848.00,"M",,"U",
13849.00,"M",,"U",
13850.00,"F",,"U",
13851.00,"F",,"U",
13852.00,"F",,"U",
13853.00,"M",,"U",
13854.00,"M",,"U",
13855.00,"M",,"U",
13856.00,"F",,"U",
13857.00,"F",,"U",
13858.00,"M",,"U",
13859.00,"M",,"U",
13860.00,"M",,"U",
13861.00,"M",,"U",
13862.00,"M",,"U",
13863.00,"M",,"U",
13864.00,"M",,"U",
13865.00,"M",,"U",
13866.00,"M",,"U",
13867.00,"M",,"U",
13868.00,"M",,"U",
13869.00,"M",,"U",
13870.00,"M",,"U",
13871.00,"F",,"U",
14001.00,"M",,"U",
14002.00,"M",,"U",
14003.00,"M",,"U",
14004.00,"F",,"U",
14005.00,"F",,"U",
14006.00,"M",,"U",
14007.00,"F",,"U",
14008.00,"F",,"U",
14009.00,"M",,"U",
14010.00,"M",,"U",
14011.00,"M",,"U",
14012.00,"M",,"U",
14013.00,"M",,"U",
14014.00,"F",,"U",
14015.00,"M",,"U",
14016.00,"M",,"U",
14017.00,"M",,"U",
14018.00,"F",,"U",
14019.00,"M",,"U",
14020.00,"F",,"U",
14021.00,"F",,"U",
14022.00,"F",,"U",
14023.00,"F",,"U",
14024.00,"M",,"U",
14025.00,"F",,"U",
14026.00,"M",,"U",
14027.00,"F",,"U",
14028.00,"M",,"U",
14029.00,"F",,"U",
14030.00,"M",,"U",
14031.00,"F",,"U",
14032.00,"F",,"U",
14033.00,"M",,"U",
14034.00,"F",,"U",
14035.00,"M",,"U",
14036.00,"M",,"U",
14037.00,"M",,"U",
14038.00,"M",,"U",
14039.00,"M",,"U",
14040.00,"F",,"U",
14041.00,"F",,"U",
14042.00,"M",,"U",
14043.00,"M",,"U",
14044.00,"F",,"U",
14047.00,"F",,"U",
14051.00,"F",,"U",
14055.00,"F",,"U",
14059.00,"M",,"U",
14063.00,"M",,"U",
14067.00,"F",,"U",
14071.00,"F",,"U",
14075.00,"M",,"U",
14079.00,"F",,"U",
14083.00,"M",,"U",
14087.00,"F",,"U",
14091.00,"M",,"U",
14095.00,"F",,"U",
14099.00,"M",,"U",
14103.00,"M",,"U",
14107.00,"M",,"U",
14111.00,"M",,"U",
14115.00,"M",,"U",
14119.00,"F",,"U",
6025.00,"F",,"U",
6026.00,"M",,"U",
6027.00,"F",,"U",
6029.00,"F",,"U",
6030.00,"M",,"U",
6031.00,"F",,"U",
6032.00,"F",,"U",
6033.00,"M",,"U",
6034.00,"M",,"U",
6035.00,"M",,"U",
6036.00,"M",,"U",
6037.00,"F",,"U",
6038.00,"M",,"U",
6039.00,"M",,"U",
6040.00,"F",,"U",
6041.00,"F",,"U",
6042.00,"F",,"U",
6043.00,"F",,"U",
6044.00,"M",,"U",
6045.00,"M",,"U",
6046.00,"M",,"U",
6047.00,"M",,"U",
6048.00,"M",,"U",
6049.00,"F",,"U",
6050.00,"M",,"U",
6051.00,"F",,"U",
6052.00,"F",,"U",
6053.00,"F",,"U",
6054.00,"M",,"U",
6055.00,"M",,"U",
6056.00,"M",,"U",
6057.00,"F",,"U",
6058.00,"M",,"U",
6059.00,"M",,"U",
6060.00,"F",,"U",
6061.00,"F",,"U",
6062.00,"F",,"U",
6063.00,"F",,"U",
6064.00,"F",,"U",
6065.00,"M",,"U",
6066.00,"F",,"U",
6067.00,"M",,"U",
6068.00,"M",,"U",
6069.00,"M",,"U",
6070.00,"M",,"U",
6071.00,"M",,"U",
6072.00,"F",,"U",
6073.00,"M",,"U",
6074.00,"F",,"U",
6075.00,"F",,"U",
6076.00,"F",,"U",
6077.00,"M",,"U",
6078.00,"F",,"U",
6079.00,"M",,"U",
6080.00,"M",,"U",
6081.00,"M",,"U",
6082.00,"F",,"U",
6083.00,"F",,"U",
6084.00,"F",,"U",
6085.00,"F",,"U",
6086.00,"F",,"U",
6087.00,"F",,"U",
6088.00,"F",,"U",
6089.00,"M",,"U",
6090.00,"F",,"U",
6091.00,"M",,"U",
6092.00,"F",,"U",
6093.00,"M",,"U",
6094.00,"F",,"U",
6095.00,"M",,"U",
6096.00,"F",,"U",
6097.00,"M",,"U",
6098.00,"M",,"U",
6099.00,"M",,"U",
6100.00,"M",,"U",
5674.00,"F",,"U",
5156.00,"F",,"U",
6101.00,"F",,"U",
6102.00,"M",,"U",
6103.00,"F",,"U",
6104.00,"M",,"U",
6105.00,"F",,"U",
6106.00,"M",,"U",
6107.00,"F",,"U",
6108.00,"M",,"U",
6109.00,"F",,"U",
6110.00,"F",,"U",
6111.00,"F",,"U",
6112.00,"M",,"U",
6113.00,"M",,"U",
6114.00,"M",,"U",
6115.00,"M",,"U",
6116.00,"M",,"U",
6117.00,"F",,"U",
6118.00,"F",,"U",
6119.00,"F",,"U",
6120.00,"F",,"U",
6121.00,"F",,"U",
6122.00,"M",,"U",
6123.00,"M",,"U",
6124.00,"M",,"U",
6125.00,"M",,"U",
6126.00,"F",,"U",
6127.00,"F",,"U",
6128.00,"M",,"U",
6129.00,"M",,"U",
6130.00,"F",,"U",
6131.00,"F",,"U",
6132.00,"M",,"U",
6133.00,"M",,"U",
6134.00,"M",,"U",
6135.00,"M",,"U",
6136.00,"M",,"U",
6137.00,"M",,"U",
6138.00,"F",,"U",
6139.00,"F",,"U",
6140.00,"M",,"U",
6141.00,"M",,"U",
6142.00,"M",,"U",
6143.00,"M",,"U",
6144.00,"M",,"U",
6145.00,"M",,"U",
6146.00,"F",,"U",
6147.00,"M",,"U",
6148.00,"M",,"U",
6149.00,"M",,"U",
6150.00,"F",,"U",
6151.00,"F",,"U",
6152.00,"M",,"U",
6153.00,"F",,"U",
6154.00,"F",,"U",
6155.00,"M",,"U",
6156.00,"F",,"U",
6157.00,"F",,"U",
6158.00,"M",,"U",
6159.00,"M",,"U",
6160.00,"M",,"U",
6161.00,"M",,"U",
6162.00,"F",,"U",
6163.00,"M",,"U",
6164.00,"F",,"U",
6165.00,"M",,"U",
6166.00,"M",,"U",
6167.00,"M",,"U",
6168.00,"F",,"U",
6169.00,"F",,"U",
6170.00,"F",,"U",
6171.00,"F",,"U",
6172.00,"F",,"U",
6173.00,"M",,"U",
6174.00,"F",,"U",
6175.00,"F",,"U",
6176.00,"F",,"U",
6177.00,"M",,"U",
6178.00,"M",,"U",
6179.00,"F",,"U",
6180.00,"F",,"U",
6181.00,"F",,"U",
6182.00,"M",,"U",
6183.00,"F",,"U",
6184.00,"M",,"U",
6185.00,"M",,"U",
6186.00,"F",,"U",
6187.00,"M",,"U",
6188.00,"F",,"U",
6189.00,"M",,"U",
6190.00,"M",,"U",
6191.00,"M",,"U",
6192.00,"M",,"U",
6193.00,"M",,"U",
6194.00,"F",,"U",
6195.00,"M",,"U",
6196.00,"F",,"U",
6197.00,"M",,"U",
6198.00,"F",,"U",
6199.00,"M",,"U",
6200.00,"F",,"U",
6201.00,"F",,"U",
6202.00,"M",,"U",
6203.00,"M",,"U",
6204.00,"M",,"U",
6205.00,"F",,"U",
6206.00,"F",,"U",
6207.00,"F",,"U",
6208.00,"F",,"U",
6209.00,"M",,"U",
6210.00,"F",,"U",
6211.00,"M",,"U",
6212.00,"F",,"U",
6213.00,"F",,"U",
6214.00,"F",,"U",
6215.00,"M",,"U",
6216.00,"F",,"U",
6217.00,"F",,"U",
6218.00,"M",,"U",
6219.00,"M",,"U",
6220.00,"F",,"U",
6221.00,"F",,"U",
6222.00,"F",,"U",
6223.00,"F",,"U",
6224.00,"M",,"U",
6225.00,"M",,"U",
6226.00,"M",,"U",
6227.00,"F",,"U",
6228.00,"M",,"U",
6229.00,"F",,"U",
6230.00,"F",,"U",
6231.00,"F",,"U",
6232.00,"F",,"U",
6621.00,"M",,"U",
6622.00,"F",,"U",
6623.00,"F",,"U",
6624.00,"F",,"U",
6625.00,"M",,"U",
6626.00,"F",,"U",
6627.00,"F",,"U",
6628.00,"F",,"U",
6629.00,"F",,"U",
6630.00,"F",,"U",
6631.00,"F",,"U",
6632.00,"M",,"U",
6633.00,"M",,"U",
6634.00,"M",,"U",
6635.00,"M",,"U",
6636.00,"M",,"U",
6637.00,"F",,"U",
6638.00,"M",,"U",
6639.00,"M",,"U",
6640.00,"M",,"U",
6641.00,"M",,"U",
6642.00,"F",,"U",
6643.00,"M",,"U",
6644.00,"F",,"U",
6645.00,"M",,"U",
6646.00,"M",,"U",
6647.00,"M",,"U",
6648.00,"M",,"U",
6649.00,"M",,"U",
6650.00,"F",,"U",
6651.00,"M",,"U",
6652.00,"M",,"U",
6653.00,"F",,"U",
6654.00,"F",,"U",
6655.00,"M",,"U",
6656.00,"M",,"U",
6657.00,"F",,"U",
6658.00,"M",,"U",
6659.00,"M",,"U",
6660.00,"M",,"U",
6661.00,"F",,"U",
6662.00,"F",,"U",
6663.00,"F",,"U",
6664.00,"F",,"U",
6665.00,"F",,"U",
6666.00,"M",,"U",
6667.00,"M",,"U",
6668.00,"M",,"U",
6669.00,"F",,"U",
6670.00,"M",,"U",
6671.00,"M",,"U",
6672.00,"F",,"U",
6673.00,"F",,"U",
6674.00,"F",,"U",
6675.00,"M",,"U",
6676.00,"M",,"U",
6677.00,"F",,"U",
6678.00,"M",,"U",
6679.00,"M",,"U",
6680.00,"F",,"U",
6681.00,"M",,"U",
6682.00,"M",,"U",
6683.00,"F",,"U",
6684.00,"F",,"U",
6685.00,"M",,"U",
6686.00,"F",,"U",
6687.00,"F",,"U",
6688.00,"M",,"U",
6689.00,"M",,"U",
6690.00,"M",,"U",
6691.00,"M",,"U",
6692.00,"M",,"U",
6693.00,"M",,"U",
6694.00,"F",,"U",
6695.00,"F",,"U",
6696.00,"M",,"U",
6697.00,"M",,"U",
6698.00,"M",,"U",
6699.00,"F",,"U",
6700.00,"F",,"U",
6701.00,"M",,"U",
6702.00,"F",,"U",
6703.00,"F",,"U",
6704.00,"F",,"U",
6705.00,"F",,"U",
6706.00,"M",,"U",
6707.00,"F",,"U",
6708.00,"M",,"U",
6709.00,"F",,"U",
6710.00,"F",,"U",
6711.00,"F",,"U",
6712.00,"M",,"U",
6713.00,"M",,"U",
6714.00,"M",,"U",
6715.00,"M",,"U",
6716.00,"F",,"U",
6717.00,"M",,"U",
6718.00,"M",,"U",
6719.00,"F",,"U",
6720.00,"M",,"U",
6721.00,"F",,"U",
6722.00,"F",,"U",
6723.00,"F",,"U",
6724.00,"M",,"U",
6725.00,"M",,"U",
6726.00,"M",,"U",
6727.00,"F",,"U",
6728.00,"F",,"U",
6729.00,"F",,"U",
6730.00,"M",,"U",
6731.00,"M",,"U",
6732.00,"F",,"U",
6733.00,"M",,"U",
6734.00,"M",,"U",
6735.00,"M",,"U",
6736.00,"M",,"U",
6737.00,"M",,"U",
6738.00,"M",,"U",
6739.00,"F",,"U",
6740.00,"F",,"U",
6741.00,"F",,"U",
6742.00,"F",,"U",
6743.00,"M",,"U",
6744.00,"M",,"U",
6745.00,"M",,"U",
6746.00,"M",,"U",
6747.00,"F",,"U",
6748.00,"M",,"U",
6749.00,"F",,"U",
6750.00,"F",,"U",
6751.00,"F",,"U",
6752.00,"F",,"U",
6753.00,"M",,"U",
6754.00,"M",,"U",
6755.00,"M",,"U",
6756.00,"M",,"U",
6757.00,"M",,"U",
6758.00,"M",,"U",
6759.00,"M",,"U",
6760.00,"M",,"U",
6761.00,"F",,"U",
6762.00,"M",,"U",
6763.00,"M",,"U",
6764.00,"M",,"U",
6765.00,"M",,"U",
6766.00,"M",,"U",
6767.00,"F",,"U",
6768.00,"M",,"U",
6769.00,"M",,"U",
6770.00,"M",,"U",
6771.00,"F",,"U",
6772.00,"F",,"U",
6773.00,"F",,"U",
6774.00,"F",,"U",
6775.00,"F",,"U",
6776.00,"F",,"U",
6777.00,"M",,"U",
6778.00,"F",,"U",
6779.00,"M",,"U",
6780.00,"M",,"U",
6781.00,"F",,"U",
6782.00,"M",,"U",
6783.00,"F",,"U",
6784.00,"F",,"U",
6785.00,"F",,"U",
6786.00,"F",,"U",
6787.00,"M",,"U",
6788.00,"M",,"U",
6789.00,"F",,"U",
6790.00,"M",,"U",
6791.00,"M",,"U",
6792.00,"M",,"U",
6793.00,"F",,"U",
6794.00,"M",,"U",
6795.00,"F",,"U",
6796.00,"M",,"U",
6797.00,"M",,"U",
6798.00,"M",,"U",
6799.00,"F",,"U",
6800.00,"F",,"U",
6801.00,"M",,"U",
6802.00,"M",,"U",
6803.00,"M",,"U",
6804.00,"F",,"U",
6805.00,"M",,"U",
6806.00,"F",,"U",
6807.00,"M",,"U",
6808.00,"M",,"U",
6809.00,"M",,"U",
6810.00,"M",,"U",
6811.00,"F",,"U",
6812.00,"F",,"U",
6813.00,"M",,"U",
6814.00,"F",,"U",
6815.00,"F",,"U",
6816.00,"M",,"U",
6817.00,"M",,"U",
6818.00,"F",,"U",
6819.00,"F",,"U",
6820.00,"F",,"U",
6821.00,"M",,"U",
6822.00,"M",,"U",
6823.00,"M",,"U",
6824.00,"F",,"U",
6825.00,"F",,"U",
6826.00,"F",,"U",
6827.00,"F",,"U",
6828.00,"M",,"U",
6829.00,"F",,"U",
6830.00,"M",,"U",
6831.00,"F",,"U",
6832.00,"F",,"U",
6833.00,"M",,"U",
6834.00,"M",,"U",
6835.00,"F",,"U",
6836.00,"M",,"U",
6837.00,"M",,"U",
6838.00,"M",,"U",
6839.00,"F",,"U",
6840.00,"M",,"U",
6841.00,"M",,"U",
6842.00,"F",,"U",
6843.00,"F",,"U",
6844.00,"M",,"U",
6845.00,"M",,"U",
6846.00,"M",,"U",
6847.00,"M",,"U",
6848.00,"F",,"U",
6849.00,"F",,"U",
6850.00,"F",,"U",
6851.00,"F",,"U",
6852.00,"F",,"U",
6853.00,"M",,"U",
6854.00,"M",,"U",
6855.00,"F",,"U",
6856.00,"M",,"U",
6857.00,"F",,"U",
6858.00,"F",,"U",
6859.00,"M",,"U",
6860.00,"F",,"U",
6861.00,"F",,"U",
6862.00,"F",,"U",
6863.00,"M",,"U",
6864.00,"M",,"U",
6865.00,"F",,"U",
6866.00,"M",,"U",
6867.00,"F",,"U",
6868.00,"M",,"U",
6869.00,"M",,"U",
6870.00,"F",,"U",
6871.00,"M",,"U",
6872.00,"M",,"U",
6873.00,"M",,"U",
6874.00,"F",,"U",
6875.00,"M",,"U",
6876.00,"M",,"U",
6877.00,"F",,"U",
6878.00,"M",,"U",
6879.00,"F",,"U",
6880.00,"M",,"U",
6881.00,"M",,"U",
6882.00,"F",,"U",
6883.00,"M",,"U",
6884.00,"M",,"U",
6885.00,"F",,"U",
6886.00,"F",,"U",
6887.00,"M",,"U",
6888.00,"F",,"U",
6889.00,"M",,"U",
6890.00,"F",,"U",
6891.00,"F",,"U",
6892.00,"M",,"U",
6893.00,"M",,"U",
6894.00,"F",,"U",
7285.00,"M",,"U",
7286.00,"M",,"U",
7287.00,"M",,"U",
7288.00,"F",,"U",
7289.00,"F",,"U",
7290.00,"M",,"U",
7291.00,"F",,"U",
7292.00,"M",,"U",
7293.00,"M",,"U",
7294.00,"M",,"U",
7295.00,"F",,"U",
7296.00,"F",,"U",
7297.00,"F",,"U",
7298.00,"F",,"U",
7299.00,"M",,"U",
7300.00,"M",,"U",
7301.00,"M",,"U",
7302.00,"F",,"U",
7303.00,"F",,"U",
7304.00,"M",,"U",
7305.00,"F",,"U",
7306.00,"M",,"U",
7307.00,"F",,"U",
7308.00,"M",,"U",
7309.00,"M",,"U",
7310.00,"M",,"U",
7311.00,"F",,"U",
7312.00,"F",,"U",
7313.00,"M",,"U",
7314.00,"F",,"U",
7315.00,"M",,"U",
7316.00,"F",,"U",
7317.00,"F",,"U",
7318.00,"F",,"U",
7319.00,"F",,"U",
7320.00,"M",,"U",
7321.00,"F",,"U",
7322.00,"M",,"U",
7323.00,"F",,"U",
7324.00,"F",,"U",
7325.00,"F",,"U",
7326.00,"F",,"U",
7327.00,"M",,"U",
7328.00,"F",,"U",
7329.00,"F",,"U",
7330.00,"F",,"U",
7331.00,"M",,"U",
7332.00,"F",,"U",
7333.00,"F",,"U",
7334.00,"M",,"U",
7335.00,"M",,"U",
7336.00,"M",,"U",
7337.00,"F",,"U",
7338.00,"F",,"U",
7339.00,"F",,"U",
7340.00,"M",,"U",
7341.00,"F",,"U",
7342.00,"F",,"U",
7343.00,"F",,"U",
7344.00,"M",,"U",
7345.00,"F",,"U",
7346.00,"F",,"U",
7347.00,"M",,"U",
7348.00,"F",,"U",
7349.00,"M",,"U",
7350.00,"F",,"U",
7351.00,"M",,"U",
7352.00,"M",,"U",
7353.00,"F",,"U",
7354.00,"M",,"U",
7355.00,"M",,"U",
7356.00,"F",,"U",
7357.00,"F",,"U",
7358.00,"F",,"U",
7359.00,"M",,"U",
7360.00,"F",,"U",
7361.00,"M",,"U",
7362.00,"M",,"U",
7363.00,"F",,,
7364.00,"M",,"U",
7365.00,"M",,"U",
7366.00,"F",,"U",
7367.00,"M",,"U",
7368.00,"F",,"U",
7369.00,"M",,"U",
7370.00,"M",,"U",
7371.00,"F",,"U",
7372.00,"M",,"U",
7373.00,"F",,"U",
7374.00,"F",,"U",
7375.00,"M",,"U",
7376.00,"M",,"U",
7377.00,"F",,"U",
7378.00,"M",,"U",
7379.00,"M",,"U",
7380.00,"F",,"U",
7381.00,"M",,"U",
7382.00,"F",,"U",
7383.00,"F",,"U",
7384.00,"M",,"U",
7385.00,"F",,"U",
7386.00,"M",,"U",
7387.00,"F",,"U",
7388.00,"M",,"U",
7389.00,"F",,"U",
7390.00,"F",,"U",
7391.00,"F",,"U",
7392.00,"F",,"U",
7393.00,"M",,"U",
7394.00,"M",,"U",
7395.00,"F",,"U",
7396.00,"F",,"U",
7397.00,"F",,"U",
7399.00,"F",,"U",
7400.00,"M",,"U",
7401.00,"M",,"U",
7402.00,"M",,"U",
7403.00,"F",,"U",
7404.00,"F",,"U",
7405.00,"M",,"U",
7406.00,"M",,"U",
7407.00,"F",,"U",
7408.00,"F",,"U",
7409.00,"M",,"U",
7410.00,"M",,"U",
7411.00,"M",,"U",
7412.00,"M",,"U",
7413.00,"M",,"U",
7414.00,"M",,"U",
7415.00,"F",,"U",
7416.00,"M",,"U",
7417.00,"M",,"U",
7418.00,"M",,"U",
7419.00,"M",,"U",
7420.00,"F",,"U",
7421.00,"M",,"U",
7422.00,"M",,"U",
7423.00,"M",,"U",
7424.00,"M",,"U",
7425.00,"F",,"U",
7426.00,"M",,"U",
7427.00,"M",,"U",
7428.00,"M",,"U",
7429.00,"M",,"U",
7430.00,"F",,"U",
7431.00,"M",,"U",
7432.00,"M",,"U",
7433.00,"F",,"U",
7434.00,"F",,"U",
7435.00,"F",,"U",
7436.00,"M",,"U",
7437.00,"M",,"U",
7438.00,"M",,"U",
7439.00,"F",,"U",
7440.00,"M",,"U",
7441.00,"M",,"U",
7442.00,"F",,"U",
7443.00,"F",,"U",
7444.00,"M",,"U",
7445.00,"F",,"U",
7446.00,"M",,"U",
7447.00,"M",,"U",
7448.00,"F",,"U",
7449.00,"F",,"U",
7450.00,"M",,"U",
7451.00,"M",,"U",
7452.00,"F",,"U",
7453.00,"M",,"U",
7454.00,"M",,"U",
7455.00,"F",,"U",
7456.00,"F",,"U",
7457.00,"F",,"U",
7458.00,"F",,"U",
7459.00,"F",,"U",
7460.00,"F",,"U",
7461.00,"F",,"U",
7462.00,"M",,"U",
7463.00,"F",,"U",
7464.00,"F",,"U",
7465.00,"M",,"U",
7466.00,"M",,"U",
7467.00,"F",,"U",
7468.00,"F",,"U",
7469.00,"F",,"U",
7470.00,"F",,"U",
7471.00,"F",,"U",
7472.00,"F",,"U",
7473.00,"M",,"U",
7474.00,"M",,"U",
7475.00,"M",,"U",
7476.00,"F",,"U",
7477.00,"M",,"U",
7478.00,"F",,"U",
7479.00,"F",,"U",
7480.00,"F",,"U",
7481.00,"F",,"U",
7482.00,"M",,"U",
7483.00,"M",,"U",
7484.00,"M",,"U",
7485.00,"F",,"U",
7486.00,"F",,"U",
7487.00,"M",,"U",
7488.00,"M",,"U",
7489.00,"F",,"U",
7490.00,"F",,"U",
7491.00,"M",,"U",
7492.00,"M",,"U",
7493.00,"F",,"U",
7494.00,"M",,"U",
7495.00,"M",,"U",
7496.00,"M",,"U",
7497.00,"M",,"U",
7498.00,"M",,"U",
7499.00,"F",,"U",
7500.00,"F",,"U",
7501.00,"M",,"U",
7502.00,"F",,"U",
7503.00,"M",,"U",
7504.00,"M",,"U",
7505.00,"F",,"U",
7506.00,"M",,"U",
7507.00,"M",,"U",
7508.00,"F",,"U",
7509.00,"F",,"U",
7510.00,"M",,"U",
7511.00,"F",,"U",
7512.00,"M",,"U",
7513.00,"M",,"U",
7514.00,"F",,"U",
7515.00,"M",,"U",
7516.00,"M",,"U",
7517.00,"M",,"U",
7518.00,"M",,"U",
7519.00,"F",,"U",
7520.00,"F",,"U",
7521.00,"F",,"U",
7522.00,"M",,"U",
7523.00,"F",,"U",
7524.00,"M",,"U",
7525.00,"F",,"U",
7526.00,"F",,"U",
7527.00,"M",,"U",
7528.00,"F",,"U",
7529.00,"F",,"U",
7531.00,"M",,"U",
7532.00,"F",,"U",
7533.00,"F",,"U",
7534.00,"F",,"U",
7535.00,"M",,"U",
7536.00,"F",,"U",
7537.00,"F",,"U",
7538.00,"M",,"U",
7539.00,"M",,"U",
7540.00,"F",,"U",
7541.00,"F",,"U",
7542.00,"F",,"U",
7543.00,"M",,"U",
7544.00,"F",,"U",
7545.00,"M",,"U",
7546.00,"M",,"U",
7547.00,"F",,"U",
7548.00,"M",,"U",
7549.00,"M",,"U",
7550.00,"M",,"U",
7551.00,"M",,"U",
7552.00,"F",,"U",
7553.00,"F",,"U",
7554.00,"M",,"U",
7555.00,"M",,"U",
7556.00,"M",,"U",
7557.00,"F",,"U",
7558.00,"F",,"U",
7559.00,"F",,"U",
7560.00,"F",,"U",
7561.00,"M",,"U",
7562.00,"M",,"U",
7563.00,"M",,"U",
7950.00,"M",,"U",
7951.00,"F",,"U",
7952.00,"F",,"U",
7953.00,"F",,"U",
7954.00,"F",,"U",
7955.00,"M",,"U",
7956.00,"F",,"U",
7957.00,"M",,"U",
7958.00,"F",,"U",
7959.00,"F",,"U",
7960.00,"M",,"U",
7961.00,"F",,"U",
7962.00,"F",,"U",
7963.00,"M",,"U",
7964.00,"M",,"U",
7965.00,"M",,"U",
7966.00,"M",,"U",
7967.00,"F",,"U",
7968.00,"F",,"U",
7969.00,"F",,"U",
7970.00,"M",,"U",
7971.00,"F",,"U",
7972.00,"M",,"U",
7973.00,"F",,"U",
7974.00,"M",,"U",
7976.00,"M",,"U",
7977.00,"M",,"U",
7978.00,"F",,"U",
7979.00,"F",,"U",
7980.00,"M",,"U",
7981.00,"M",,"U",
7982.00,"M",,"U",
7983.00,"F",,"U",
7984.00,"F",,"U",
7985.00,"F",,"U",
7986.00,"M",,"U",
7987.00,"M",,"U",
7988.00,"M",,"U",
7989.00,"M",,"U",
7990.00,"M",,"U",
7991.00,"M",,"U",
7992.00,"F",,"U",
7993.00,"F",,"U",
7994.00,"M",,"U",
7995.00,"F",,"U",
7996.00,"M",,"U",
7997.00,"M",,"U",
7998.00,"M",,"U",
7999.00,"M",,"U",
8000.00,"M",,"U",
8001.00,"F",,"U",
8002.00,"M",,"U",
8003.00,"M",,"U",
8004.00,"M",,"U",
8005.00,"F",,"U",
8006.00,"M",,"U",
8007.00,"M",,"U",
8008.00,"M",,"U",
8009.00,"M",,"U",
8010.00,"F",,"U",
8011.00,"F",,"U",
8012.00,"F",,"U",
8013.00,"M",,"U",
8014.00,"F",,"U",
8015.00,"F",,"U",
8016.00,"F",,"U",
8017.00,"M",,"U",
8018.00,"F",,"U",
8019.00,"M",,"U",
8020.00,"M",,"U",
8021.00,"F",,"U",
8022.00,"M",,"U",
8023.00,"M",,"U",
8024.00,"M",,"U",
8025.00,"M",,"U",
8026.00,"F",,"U",
8027.00,"M",,"U",
8028.00,"F",,"U",
8029.00,"F",,"U",
8030.00,"M",,"U",
8031.00,"F",,"U",
8032.00,"F",,"U",
8033.00,"M",,"U",
8034.00,"F",,"U",
8035.00,"M",,"U",
8036.00,"M",,"U",
8037.00,"F",,"U",
8038.00,"F",,"U",
8039.00,"M",,"U",
8040.00,"F",,"U",
8041.00,"F",,"U",
8042.00,"M",,"U",
8043.00,"M",,"U",
8044.00,"F",,"U",
8045.00,"F",,"U",
8046.00,"F",,"U",
8047.00,"F",,"U",
8048.00,"F",,"U",
8049.00,"F",,"U",
8050.00,"M",,"U",
8051.00,"F",,"U",
8052.00,"F",,"U",
8053.00,"M",,"U",
8054.00,"F",,"U",
8055.00,"M",,"U",
8056.00,"M",,"U",
8057.00,"F",,"U",
8058.00,"F",,"U",
8059.00,"F",,"U",
8060.00,"M",,"U",
8061.00,"M",,"U",
8062.00,"M",,"U",
8063.00,"M",,"U",
8064.00,"F",,"U",
8065.00,"F",,"U",
8066.00,"M",,"U",
8067.00,"M",,"U",
8068.00,"M",,"U",
8069.00,"M",,"U",
8070.00,"M",,"U",
8071.00,"M",,"U",
8072.00,"M",,"U",
8073.00,"M",,"U",
8074.00,"M",,"U",
8075.00,"F",,"U",
8076.00,"M",,"U",
8077.00,"F",,"U",
8079.00,"F",,"U",
8080.00,"F",,"U",
8081.00,"M",,"U",
8082.00,"M",,"U",
8083.00,"M",,"U",
8084.00,"M",,"U",
8085.00,"M",,"U",
8086.00,"M",,"U",
8087.00,"M",,"U",
8088.00,"F",,"U",
8089.00,"F",,"U",
8090.00,"F",,"U",
8091.00,"M",,"U",
8092.00,"M",,"U",
8093.00,"M",,"U",
8094.00,"M",,"U",
8095.00,"F",,"U",
8096.00,"F",,"U",
8097.00,"F",,"U",
8098.00,"F",,"U",
8099.00,"F",,"U",
8100.00,"F",,"U",
8078.00,"F",,"U",
7203.00,"F",,"U",
7206.00,"F",,"U",
7398.00,"M",,"U",
7757.00,"F",,"U",
7903.00,"M",,"U",
7975.00,"M",,"U",
8101.00,"M",,"U",
8102.00,"F",,"U",
8103.00,"F",,"U",
8104.00,"M",,"U",
8105.00,"M",,"U",
8106.00,"F",,"U",
8107.00,"M",,"U",
8108.00,"F",,"U",
8109.00,"M",,"U",
8110.00,"F",,"U",
8111.00,"M",,"U",
8112.00,"F",,"U",
8113.00,"F",,"U",
8114.00,"F",,"U",
8115.00,"M",,"U",
8116.00,"F",,"U",
8117.00,"M",,"U",
8118.00,"F",,"U",
8119.00,"F",,"U",
8120.00,"F",,"U",
8121.00,"F",,"U",
8122.00,"F",,"U",
8123.00,"F",,"U",
8124.00,"M",,"U",
8125.00,"F",,"U",
8126.00,"F",,"U",
8127.00,"F",,"U",
8128.00,"M",,"U",
8129.00,"F",,"U",
8130.00,"M",,"U",
8131.00,"F",,"U",
8132.00,"F",,"U",
8133.00,"F",,"U",
8134.00,"M",,"U",
8135.00,"F",,"U",
8136.00,"F",,"U",
8137.00,"M",,"U",
8138.00,"F",,"U",
8139.00,"F",,"U",
8140.00,"F",,"U",
8141.00,"F",,"U",
8142.00,"F",,"U",
8143.00,"F",,"U",
8144.00,"F",,"U",
8145.00,"F",,"U",
8146.00,"F",,"U",
8147.00,"F",,"U",
8148.00,"M",,"U",
8149.00,"F",,"U",
8150.00,"F",,"U",
8151.00,"F",,"U",
8152.00,"F",,"U",
8153.00,"F",,"U",
8154.00,"F",,"U",
8155.00,"F",,"U",
8156.00,"F",,"U",
8157.00,"M",,"U",
