"SEAL_ID","SEX","TAG_MATRIX","SURVIVAL_MATRIX","YEAR_BORN","BLACK_MASS","WEAN_MASS","BRANDED","COW_MASS","TAGS_USED","BRANDS_USED","PUP_MATRIX"
12859.00,"0","UUUUUUUUUUUUUU00UUUUUUUUUU","00000000000001110000000000","1997",,,"1",,," M106","00000000000001000000000000"
12860.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000001000000","1997",,,"1",,," M107","00000000000001000000000000"
12861.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001100000000000","1997",,,"1",,," M108","00000000000001000000000000"
12862.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M109","00000000000001000000000000"
12863.00,"0","UUUUUUUUUUUUUU00UUUUUUUUUU","00000000000001110100000010","1997",,,"1",,," M110","00000000000001000000000000"
12864.00,"0","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000001111010010000","1997",,,"1",,," M111","00000000000001000000000000"
12865.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M112","00000000000001000000000000"
12866.00,"0","UUUUUUUUUUUUUUU00UUUUUUUUU","00000000000001111100000000","1997",,,"1",,," M113","00000000000001000000000000"
12867.00,"1","UUUUUUUUUUUUU0U00UUUUUUUUU","00000000000001111101111111","1997",,,"1",,," M114","000000000000010000000UUUUU"
12868.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M115","00000000000001000000000000"
12888.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000001000000000000","1997",,,"1",,," M135","00000000000001000000000000"
12889.00,"1","UUUUUUUUUUUUU0U0UUUUUUUUUU","00000000000001110001000000","1997",,,"1",,," M136","0000000000000100000U000000"
12890.00,"1","UUUUUUUUUUUUUUU00UUUUUUUUU","00000000000001111000000000","1997",,,"1",,," M137","00000000000001000000000000"
16834.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKBT",,"00000000000000000000000000"
16835.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKBU",,"00000000000000000000000000"
16836.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKBW",,"00000000000000000000000000"
16847.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKCK",,"00000000000000000000000000"
16848.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKCL",,"00000000000000000000000000"
16865.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDH",,"00000000000000000000000000"
16866.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDJ",,"00000000000000000000000000"
16867.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDK",,"00000000000000000000000000"
16868.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDL",,"00000000000000000000000000"
16869.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDM",,"00000000000000000000000000"
16870.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDN",,"00000000000000000000000000"
16871.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDP",,"00000000000000000000000000"
16872.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDR",,"00000000000000000000000000"
16873.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDS",,"00000000000000000000000000"
16874.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDT",,"00000000000000000000000000"
16875.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKDU",,"00000000000000000000000000"
16909.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFM",,"00000000000000000000000000"
16910.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFN",,"00000000000000000000000000"
16911.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFP",,"00000000000000000000000000"
16912.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFR",,"00000000000000000000000000"
16913.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFS",,"00000000000000000000000000"
16914.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFT",,"00000000000000000000000000"
16915.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFU",,"00000000000000000000000000"
16916.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFW",,"00000000000000000000000000"
16917.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKFX",,"00000000000000000000000000"
16919.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKHA",,"00000000000000000000000000"
16920.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKHB",,"00000000000000000000000000"
16921.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKHC",,"00000000000000000000000000"
16922.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKHD",,"00000000000000000000000000"
16941.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJC",,"00000000000000000000000000"
16942.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJD",,"00000000000000000000000000"
16943.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJE",,"00000000000000000000000000"
16944.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJF",,"00000000000000000000000000"
16945.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJH",,"00000000000000000000000000"
16946.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJJ",,"00000000000000000000000000"
16947.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJK",,"00000000000000000000000000"
16948.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJL",,"00000000000000000000000000"
16949.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJM",,"00000000000000000000000000"
16950.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJN",,"00000000000000000000000000"
16951.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKJP",,"00000000000000000000000000"
16987.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKLK",,"00000000000000000000000000"
16988.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKLL",,"00000000000000000000000000"
16989.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKLM",,"00000000000000000000000000"
16990.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKLN",,"00000000000000000000000000"
17018.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKMZ",,"00000000000000000000000000"
17019.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKNA",,"00000000000000000000000000"
17020.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKNB",,"00000000000000000000000000"
17021.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKNC",,"00000000000000000000000000"
17022.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKND",,"00000000000000000000000000"
17023.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKNE",,"00000000000000000000000000"
17024.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1958",,,"0",," MKNF",,"00000000000000000000000000"
29893.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000110000100000","1998",,,"1",,," P045","00000000000000100000000000"
29894.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29896.00,"2","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29897.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29898.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29899.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29900.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29901.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29902.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29903.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29920.00,"1","UUUUUUUUUUUUU2UUUUUUUUUUUU","00000000000001000100000000","1997",,,"1",,," D568","00000000000001000000000000"
29927.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29936.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29941.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29942.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29958.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29959.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29961.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29962.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000010000",,,,"0",,,,"00000000000000000000000000"
29963.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29964.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29965.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29966.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29967.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29969.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29976.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29984.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29992.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29994.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29995.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29996.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
29997.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
30000.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
30007.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
30013.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
30014.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
30015.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30016.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30017.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30018.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30019.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30020.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30021.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30022.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000010000",,,,"0",,,,"00000000000000000000000000"
30023.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30035.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30036.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30037.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30038.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30039.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30040.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30041.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30042.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30043.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
29892.00,"0","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000000010000000000","1999",,,"1",,," T035","00000000000000010000000000"
30044.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30045.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30046.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30047.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30054.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30055.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30056.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30057.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30058.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30059.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30060.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30061.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30062.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30063.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30064.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30065.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30082.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30084.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30085.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30117.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30118.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30119.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30120.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30121.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30122.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30123.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30125.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30126.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30127.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30128.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30129.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30142.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30143.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30144.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30145.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30146.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30147.00,"0","UUUUUUUUUUUUUUUUUUUUUU1UUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30149.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30150.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30151.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30152.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30154.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30155.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30192.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30193.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30194.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30195.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30197.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30198.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30199.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30200.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30201.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"00000000000000000000000000"
30202.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30203.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30204.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000001000",,,,"0",,,,"0000000000000000000000U000"
30251.00,"0","UUUUUUUUUUUUUUUUUUUU1UUUUU","00000000000000000000100000","2004",,,"0",," W7662",,"00000000000000000000100000"
30255.00,"1","UUUUUUUUUUUUUUUUUUUU1UUUUU","00000000000000000000100000","2004",,,"0","558"," W7661",,"00000000000000000000100000"
30258.00,"1","UUUUUUUUUUUUUUUUUUUU1UUUUU","00000000000000000000100000","2004",,,"0","500"," W7656",,"00000000000000000000100000"
30263.00,"0","UUUUUUUUUUUUUUUUUUUU1UUUUU","00000000000000000000100000","2004","41",,"0","577"," W7677",,"00000000000000000000100000"
